measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,2,Female,22,All ages,474,Bladder cancer,3,Rate,1997,1.309185839055071,1.3852129188285238,1.2063896355314678
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,3,Rate,1997,2.3977231322081423,2.8950177487233457,1.9253205393316823
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,3,Rate,1997,0.5976903197654723,0.6575507330238309,0.5460157085300494
1,Deaths,1,Global,2,Female,22,All ages,483,Mesothelioma,3,Rate,1997,0.18615645350322163,0.2343479879744999,0.14130721681652234
1,Deaths,1,Global,2,Female,22,All ages,484,Hodgkin lymphoma,3,Rate,1997,0.34151796108742477,0.3854894396388211,0.2531618332282867
1,Deaths,1,Global,2,Female,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,1997,2.3557119581826638,2.4655910026768018,2.220642506277781
1,Deaths,1,Global,2,Female,22,All ages,486,Multiple myeloma,3,Rate,1997,1.0867316375773197,1.2058479295112072,0.9514994570158842
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,3,Rate,2016,3.284863999531781,3.6078403392877445,2.8026495503110183
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,3,Rate,2016,8.80138293944016,9.442587677834508,8.004530615471623
1,Deaths,1,Global,2,Female,22,All ages,417,Liver cancer,3,Rate,2016,3.7561129352114158,4.0321717889668145,3.4104738885527555
1,Deaths,1,Global,2,Female,22,All ages,423,Larynx cancer,3,Rate,1994,0.4324670221972924,0.45707942675456487,0.40406311953246843
1,Deaths,1,Global,2,Female,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1994,11.076453536147614,11.644205124624031,10.462571519040555
1,Deaths,1,Global,2,Female,22,All ages,429,Breast cancer,3,Rate,1994,14.765904056460093,15.293299050993445,14.171760645369073
1,Deaths,1,Global,2,Female,22,All ages,432,Cervical cancer,3,Rate,1994,6.871710555752282,8.298055611740352,6.224498863769296
1,Deaths,1,Global,2,Female,22,All ages,435,Uterine cancer,3,Rate,1994,2.150452872398686,2.3047264860457735,1.975691744816022
1,Deaths,1,Global,2,Female,22,All ages,441,Colon and rectum cancer,3,Rate,1994,10.147585192236035,10.600904987360607,9.517249169197157
1,Deaths,1,Global,2,Female,22,All ages,444,Lip and oral cavity cancer,3,Rate,1994,1.1851885360245922,1.2755577303268368,1.09220680771776
1,Deaths,1,Global,2,Female,22,All ages,447,Nasopharynx cancer,3,Rate,1994,0.6698112779729889,0.7376062680772708,0.5892966866453792
1,Deaths,1,Global,2,Female,22,All ages,450,Other pharynx cancer,3,Rate,1994,0.4790158222820259,0.5433478517755257,0.4245675721753543
1,Deaths,1,Global,2,Female,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,1994,2.249280805093759,2.628863399018013,1.93144808144495
1,Deaths,1,Global,2,Female,22,All ages,456,Pancreatic cancer,3,Rate,1994,3.845794409157983,3.980777427536539,3.625916651793261
1,Deaths,1,Global,2,Female,22,All ages,459,Malignant skin melanoma,3,Rate,1994,0.6114219617672298,0.824116715499121,0.49908949936289193
1,Deaths,1,Global,2,Female,22,All ages,462,Non-melanoma skin cancer,3,Rate,1994,0.37127450218071784,0.3967310839854454,0.335453453243082
1,Deaths,1,Global,2,Female,22,All ages,465,Ovarian cancer,3,Rate,1994,3.7835579781782647,4.1971792018273,3.5344041969492097
1,Deaths,1,Global,2,Female,22,All ages,471,Kidney cancer,3,Rate,1994,1.1401416114772764,1.1836579034901442,1.0860567649250579
1,Deaths,1,Global,2,Female,22,All ages,474,Bladder cancer,3,Rate,1994,1.2933262048717296,1.3748418461530907,1.1989520852647706
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,3,Rate,1994,2.3458650598013358,2.9745349325342003,1.9335113121058018
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,3,Rate,1994,0.594341893837526,0.6648938874593747,0.5476668109234115
1,Deaths,1,Global,2,Female,22,All ages,483,Mesothelioma,3,Rate,1994,0.19040090204405236,0.2447063080692634,0.14261850649972224
1,Deaths,1,Global,2,Female,22,All ages,484,Hodgkin lymphoma,3,Rate,1994,0.36169226759836043,0.40535636376240547,0.2597565053209642
1,Deaths,1,Global,2,Female,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,1994,2.2689252006695173,2.379551632713114,2.14122404504387
1,Deaths,1,Global,2,Female,22,All ages,486,Multiple myeloma,3,Rate,1994,1.040878076341292,1.2039839861684374,0.9251106446919719
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,3,Rate,1998,4.02869888869582,4.422370584410898,2.7393911124516857
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,3,Rate,1998,10.401622052575288,11.021061468235843,9.779380001865826
1,Deaths,1,Global,2,Female,22,All ages,417,Liver cancer,3,Rate,1998,4.677934157487704,5.0391808424312,4.3277681732708775
1,Deaths,1,Global,2,Female,22,All ages,411,Esophageal cancer,3,Rate,1995,3.9809764838929147,4.3941961922567945,2.7803008189316327
1,Deaths,1,Global,2,Female,22,All ages,414,Stomach cancer,3,Rate,1995,10.881466337839225,11.665974319589273,10.190247242882322
1,Deaths,1,Global,2,Female,22,All ages,417,Liver cancer,3,Rate,1995,4.671998835701132,5.165486292570182,4.243234787363028
1,Deaths,1,Global,2,Female,22,All ages,423,Larynx cancer,3,Rate,2004,0.41628760884448507,0.4381063580958631,0.3896982789416896
1,Deaths,1,Global,2,Female,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2004,13.318522454000325,14.068022014211039,12.497934172792759
1,Deaths,1,Global,2,Female,22,All ages,429,Breast cancer,3,Rate,2004,15.33684863210926,15.865448641876815,14.631187390676834
1,Deaths,1,Global,2,Female,22,All ages,432,Cervical cancer,3,Rate,2004,6.914182997693779,8.03041811007664,6.223990485927915
1,Deaths,1,Global,2,Female,22,All ages,435,Uterine cancer,3,Rate,2004,2.2421243781014906,2.3684619908172033,1.98070440683219
1,Deaths,1,Global,2,Female,22,All ages,441,Colon and rectum cancer,3,Rate,2004,10.971633001299354,11.492329595255335,10.166312748798996
1,Deaths,1,Global,2,Female,22,All ages,444,Lip and oral cavity cancer,3,Rate,2004,1.335999341720928,1.4269447851170722,1.2407632654517824
1,Deaths,1,Global,2,Female,22,All ages,447,Nasopharynx cancer,3,Rate,2004,0.5490658404731978,0.5934758727768629,0.4978712125130922
1,Deaths,1,Global,2,Female,22,All ages,450,Other pharynx cancer,3,Rate,2004,0.515884181752607,0.5593710065693593,0.470275994066104
1,Deaths,1,Global,2,Female,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2004,2.347912960431363,2.5993738713271606,1.974017602952154
1,Deaths,1,Global,2,Female,22,All ages,456,Pancreatic cancer,3,Rate,2004,4.587865430577942,4.782083224515364,4.261087039886208
1,Deaths,1,Global,2,Female,22,All ages,459,Malignant skin melanoma,3,Rate,2004,0.6449839447198732,0.8099709645962089,0.4934103892054941
1,Deaths,1,Global,2,Female,22,All ages,462,Non-melanoma skin cancer,3,Rate,2004,0.4405155153752678,0.46891017583040057,0.39449198651985884
1,Deaths,1,Global,2,Female,22,All ages,465,Ovarian cancer,3,Rate,2004,4.181636397485178,4.539111391810213,3.9265412922637197
1,Deaths,1,Global,2,Female,22,All ages,471,Kidney cancer,3,Rate,2004,1.2562329909672376,1.3040867960505083,1.1787720852959633
1,Deaths,1,Global,2,Female,22,All ages,474,Bladder cancer,3,Rate,2004,1.3392455154523446,1.413881160956445,1.2238941934636924
1,Deaths,1,Global,2,Female,22,All ages,477,Brain and central nervous system cancer,3,Rate,2004,2.479918747376859,2.828957790308298,1.9273830409831059
1,Deaths,1,Global,2,Female,22,All ages,480,Thyroid cancer,3,Rate,2004,0.6169071762499975,0.6576643470092357,0.5546875599657418
