measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,3,Rate,2019,2.8026715178928487,2.9843509772014754,2.6148184405681016
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,3,Rate,2019,4.359919222941318,4.6548886476925375,4.043337591453248
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,2019,3.5714024575019967,4.0462960746879935,2.56703083926496
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,3,Rate,2019,0.4801679614543534,0.5215715777654409,0.43343695864308635
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,3,Rate,2019,0.5468313369812198,0.5799707725478441,0.5146110102444592
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,3,Rate,2019,0.44202628109376463,0.5412037746225045,0.3592224897664142
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2019,3.7520615546823333,4.004948390112771,3.4976097813115916
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,3,Rate,2019,1.5574736495922394,1.7278017120103535,1.3069729770875274
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,3,Rate,2013,4.762082097233902,5.187940380230323,4.213489007135869
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,3,Rate,2013,0.7270135787257727,1.019393926689678,0.5143606730256065
1,Deaths,1,Global,1,Male,22,All ages,1022,Other malignant neoplasms,3,Rate,2013,5.3381382165542846,5.804727629650703,4.419099870974063
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,3,Rate,2015,4.782054915266273,5.177154373792248,4.192796032904782
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,3,Rate,2015,0.762884506670638,1.0613441824207321,0.535287964384658
1,Deaths,1,Global,1,Male,22,All ages,1022,Other malignant neoplasms,3,Rate,2015,5.425313673669921,5.949478875693085,4.466150352959926
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2014,8.900278066988676,9.715742595624633,7.8642591522722105
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2014,15.87952405092741,17.153549933574567,14.671537419344007
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,3,Rate,2014,7.865721776384299,8.398745782340669,7.331412478406426
1,Deaths,1,Global,1,Male,22,All ages,423,Larynx cancer,3,Rate,2014,2.588575739491786,2.7112967621729855,2.4698968885476473
1,Deaths,1,Global,1,Male,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2014,33.71371692538172,35.71560501054377,31.8013196053708
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,3,Rate,2014,0.3005065048623207,0.32374005806103473,0.2769020491772047
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,3,Rate,2014,11.30568744738295,13.784672083256423,9.725558828292444
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,3,Rate,2014,13.817025620386437,14.49156716379661,13.116622943979863
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,3,Rate,2014,3.1870547348466483,3.3779485076007414,3.011611261429529
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,3,Rate,2014,1.2629700461206381,1.3594542121750595,1.170773069506371
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,3,Rate,2014,2.034301221222532,2.156659309225373,1.9256140343245678
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2014,1.7607708762571008,1.8676306413483927,1.432501777445094
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,3,Rate,2014,6.353926863004017,6.6448935806244505,6.06759785322844
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,3,Rate,2014,0.8735662412526762,1.0269908043172482,0.5361109884007903
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,3,Rate,2014,0.790790124178334,0.8327169439823028,0.7301954988577634
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,3,Rate,2014,0.26786595120333584,0.28909238591166286,0.25482558477670286
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,3,Rate,2014,2.5565783107684785,2.648553037379321,2.450725469439618
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,3,Rate,2014,3.9879019367273107,4.153690298412965,3.7758801138625797
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,2014,3.4380356035932826,3.829094765271912,2.5362902235191473
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,3,Rate,2014,0.44579910740797496,0.46915284697901055,0.396502612313357
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,3,Rate,2014,0.5351341903931163,0.5635986714464297,0.5084959393972117
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,3,Rate,2014,0.4486589787710212,0.5518012822457077,0.36498261098047907
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2014,3.5400740961591297,3.703154860520495,3.381641188511024
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,3,Rate,2014,1.4055636728396004,1.5382080386336563,1.179015741238329
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2015,8.889664127810407,9.885458186356031,7.8598069513365925
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2015,15.756035187136384,16.975855864136694,14.497590546318802
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,3,Rate,2015,8.065699312751077,8.624800752909909,7.524057593698093
1,Deaths,1,Global,1,Male,22,All ages,423,Larynx cancer,3,Rate,2016,2.6489255204957525,2.7994479038919677,2.5040094512870232
1,Deaths,1,Global,1,Male,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2016,34.38162595003274,36.790034699873836,32.076137009446875
1,Deaths,1,Global,1,Male,22,All ages,429,Breast cancer,3,Rate,2016,0.30302570063130435,0.3311474516834349,0.27548023870155147
1,Deaths,1,Global,1,Male,22,All ages,438,Prostate cancer,3,Rate,2016,11.726031944968673,14.449846297777828,10.123753713441683
1,Deaths,1,Global,1,Male,22,All ages,441,Colon and rectum cancer,3,Rate,2016,14.287789723016031,15.113656459871377,13.365898234866854
1,Deaths,1,Global,1,Male,22,All ages,444,Lip and oral cavity cancer,3,Rate,2016,3.277241990402544,3.530345028914935,3.0477630602033208
1,Deaths,1,Global,1,Male,22,All ages,447,Nasopharynx cancer,3,Rate,2016,1.291029239386988,1.4080994830278373,1.1872474881139148
1,Deaths,1,Global,1,Male,22,All ages,450,Other pharynx cancer,3,Rate,2016,2.152050938836255,2.3061005172879296,2.000621580080225
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2016,1.8054626329278485,1.9420067976414261,1.4553043699654433
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,3,Rate,2016,6.6426505264147355,6.999031071065806,6.280683727116371
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,3,Rate,2016,0.8901974510679551,1.0606939691020305,0.5463299036906157
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,3,Rate,2016,0.8221740923592634,0.8741157722553378,0.753953728884957
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,3,Rate,2016,0.2723215470434552,0.29285793207806665,0.256462434742582
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,3,Rate,2016,2.6452130406667966,2.7635840436624917,2.5258645028367246
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,3,Rate,2016,4.136336270743346,4.339067441980774,3.8777982453327997
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,2016,3.494370001486871,3.937415393625184,2.5729790537623667
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,3,Rate,2016,0.4578470488908196,0.4867411115621466,0.41384939377381
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,3,Rate,2016,0.5436696208106526,0.5736051061715307,0.5153522964952009
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,3,Rate,2016,0.4455293494719551,0.5450305355521594,0.3648171079264816
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2016,3.623424468489798,3.8262570706167836,3.431806186857875
